benchmark,problem_id,method,model,predicted_answer,ground_truth,correct,tokens_used,latency_s,steps_total,steps_verified,steps_disagreed,steps_recovered,error
gsm8k,gsm8k_0210,cot,gpt-4o-mini,45,45,True,540,3.356,0,0,0,0,
gsm8k,gsm8k_0211,cot,gpt-4o-mini,114200,114200,True,472,3.291,0,0,0,0,
gsm8k,gsm8k_0212,cot,gpt-4o-mini,10,10,True,465,3.179,0,0,0,0,
gsm8k,gsm8k_0213,cot,gpt-4o-mini,52,52,True,448,2.982,0,0,0,0,
gsm8k,gsm8k_0214,cot,gpt-4o-mini,9,9,True,478,3.253,0,0,0,0,
gsm8k,gsm8k_0215,cot,gpt-4o-mini,20000,20000,True,309,2.097,0,0,0,0,
gsm8k,gsm8k_0216,cot,gpt-4o-mini,4,4,True,341,2.348,0,0,0,0,
gsm8k,gsm8k_0217,cot,gpt-4o-mini,34,34,True,468,3.174,0,0,0,0,
gsm8k,gsm8k_0218,cot,gpt-4o-mini,56,56,True,348,2.225,0,0,0,0,
gsm8k,gsm8k_0219,cot,gpt-4o-mini,8,8,True,406,2.745,0,0,0,0,
gsm8k,gsm8k_0060,pot,gpt-4o-mini,60,60,True,305,1.247,0,0,0,0,
gsm8k,gsm8k_0061,pot,gpt-4o-mini,,23,False,395,2.198,0,0,0,0,
gsm8k,gsm8k_0062,pot,gpt-4o-mini,350,350,True,255,1.128,0,0,0,0,
gsm8k,gsm8k_0063,pot,gpt-4o-mini,100,100,True,308,1.885,0,0,0,0,
gsm8k,gsm8k_0064,pot,gpt-4o-mini,133.0,133,True,208,0.904,0,0,0,0,
gsm8k,gsm8k_0065,pot,gpt-4o-mini,112,112,True,358,1.863,0,0,0,0,
gsm8k,gsm8k_0066,pot,gpt-4o-mini,13,13,True,220,0.893,0,0,0,0,
gsm8k,gsm8k_0067,pot,gpt-4o-mini,130,130,True,271,1.41,0,0,0,0,
gsm8k,gsm8k_0068,pot,gpt-4o-mini,2125,2125,True,274,1.439,0,0,0,0,
gsm8k,gsm8k_0069,pot,gpt-4o-mini,7,7,True,299,1.207,0,0,0,0,
gsm8k,gsm8k_0070,pot,gpt-4o-mini,120,120,True,254,0.998,0,0,0,0,
gsm8k,gsm8k_0071,pot,gpt-4o-mini,8.0,8,True,283,1.369,0,0,0,0,
gsm8k,gsm8k_0072,pot,gpt-4o-mini,144,144,True,286,1.255,0,0,0,0,
gsm8k,gsm8k_0073,pot,gpt-4o-mini,6,6,True,288,1.619,0,0,0,0,
gsm8k,gsm8k_0074,pot,gpt-4o-mini,450,450,True,215,0.811,0,0,0,0,
gsm8k,gsm8k_0075,pot,gpt-4o-mini,4400.0,4400,True,401,2.356,0,0,0,0,
gsm8k,gsm8k_0076,pot,gpt-4o-mini,900.0,450,False,297,1.391,0,0,0,0,
gsm8k,gsm8k_0077,pot,gpt-4o-mini,32,64,False,273,1.265,0,0,0,0,
gsm8k,gsm8k_0078,pot,gpt-4o-mini,27,27,True,246,1.709,0,0,0,0,
gsm8k,gsm8k_0079,pot,gpt-4o-mini,112,112,True,219,0.881,0,0,0,0,
gsm8k,gsm8k_0220,cot,gpt-4o-mini,48,48,True,360,2.499,0,0,0,0,
gsm8k,gsm8k_0221,cot,gpt-4o-mini,13,13,True,326,2.213,0,0,0,0,
gsm8k,gsm8k_0222,cot,gpt-4o-mini,110,110,True,318,2.29,0,0,0,0,
gsm8k,gsm8k_0223,cot,gpt-4o-mini,272,272,True,570,4.068,0,0,0,0,
gsm8k,gsm8k_0224,cot,gpt-4o-mini,16,16,True,268,2.049,0,0,0,0,
gsm8k,gsm8k_0225,cot,gpt-4o-mini,750,750,True,407,2.626,0,0,0,0,
gsm8k,gsm8k_0226,cot,gpt-4o-mini,55,55,True,337,2.353,0,0,0,0,
gsm8k,gsm8k_0227,cot,gpt-4o-mini,140,140,True,339,2.055,0,0,0,0,
gsm8k,gsm8k_0228,cot,gpt-4o-mini,360,360,True,415,3.451,0,0,0,0,
gsm8k,gsm8k_0229,cot,gpt-4o-mini,109,109,True,345,2.353,0,0,0,0,
gsm8k,gsm8k_0080,pot,gpt-4o-mini,32,32,True,277,1.506,0,0,0,0,
gsm8k,gsm8k_0081,pot,gpt-4o-mini,,6,False,249,0.827,0,0,0,0,
gsm8k,gsm8k_0082,pot,gpt-4o-mini,4,4,True,258,1.33,0,0,0,0,
gsm8k,gsm8k_0083,pot,gpt-4o-mini,79.0,79,True,251,1.085,0,0,0,0,
gsm8k,gsm8k_0084,pot,gpt-4o-mini,35,35,True,287,1.306,0,0,0,0,
gsm8k,gsm8k_0085,pot,gpt-4o-mini,100,100,True,213,0.851,0,0,0,0,
gsm8k,gsm8k_0086,pot,gpt-4o-mini,40,40,True,218,1.216,0,0,0,0,
gsm8k,gsm8k_0087,pot,gpt-4o-mini,30,30,True,293,1.281,0,0,0,0,
gsm8k,gsm8k_0088,pot,gpt-4o-mini,170.0,170,True,305,1.313,0,0,0,0,
gsm8k,gsm8k_0089,pot,gpt-4o-mini,29,29,True,237,1.022,0,0,0,0,
gsm8k,gsm8k_0090,pot,gpt-4o-mini,5,5,True,247,1.309,0,0,0,0,
gsm8k,gsm8k_0091,pot,gpt-4o-mini,12,12,True,335,1.783,0,0,0,0,
gsm8k,gsm8k_0092,pot,gpt-4o-mini,160,310,False,266,0.998,0,0,0,0,
gsm8k,gsm8k_0093,pot,gpt-4o-mini,230.0,230,True,296,1.086,0,0,0,0,
gsm8k,gsm8k_0094,pot,gpt-4o-mini,650,650,True,252,0.848,0,0,0,0,
gsm8k,gsm8k_0095,pot,gpt-4o-mini,75,75,True,299,1.459,0,0,0,0,
gsm8k,gsm8k_0096,pot,gpt-4o-mini,7.0,7,True,255,1.232,0,0,0,0,
gsm8k,gsm8k_0097,pot,gpt-4o-mini,1600,1600,True,495,2.64,0,0,0,0,
gsm8k,gsm8k_0098,pot,gpt-4o-mini,,90,False,358,1.646,0,0,0,0,
gsm8k,gsm8k_0099,pot,gpt-4o-mini,18,18,True,260,1.123,0,0,0,0,
gsm8k,gsm8k_0230,cot,gpt-4o-mini,240,240,True,382,2.438,0,0,0,0,
gsm8k,gsm8k_0231,cot,gpt-4o-mini,3,4,False,591,4.145,0,0,0,0,
gsm8k,gsm8k_0232,cot,gpt-4o-mini,42.00,42,True,340,2.402,0,0,0,0,
gsm8k,gsm8k_0233,cot,gpt-4o-mini,63,63,True,291,1.828,0,0,0,0,
gsm8k,gsm8k_0234,cot,gpt-4o-mini,7,7,True,312,2.255,0,0,0,0,
gsm8k,gsm8k_0235,cot,gpt-4o-mini,1,1,True,298,1.944,0,0,0,0,
gsm8k,gsm8k_0236,cot,gpt-4o-mini,800,800,True,275,1.841,0,0,0,0,
gsm8k,gsm8k_0237,cot,gpt-4o-mini,20,20,True,563,4.362,0,0,0,0,
gsm8k,gsm8k_0238,cot,gpt-4o-mini,4,4,True,381,2.706,0,0,0,0,
gsm8k,gsm8k_0239,cot,gpt-4o-mini,6,6,True,356,2.536,0,0,0,0,
gsm8k,gsm8k_0240,cot,gpt-4o-mini,50,50,True,520,3.827,0,0,0,0,
gsm8k,gsm8k_0241,cot,gpt-4o-mini,2,2,True,499,3.931,0,0,0,0,
gsm8k,gsm8k_0242,cot,gpt-4o-mini,700,700,True,538,3.835,0,0,0,0,
gsm8k,gsm8k_0243,cot,gpt-4o-mini,3,3,True,538,3.612,0,0,0,0,
gsm8k,gsm8k_0244,cot,gpt-4o-mini,12,12,True,496,3.863,0,0,0,0,
gsm8k,gsm8k_0245,cot,gpt-4o-mini,88,88,True,363,2.703,0,0,0,0,
gsm8k,gsm8k_0246,cot,gpt-4o-mini,20,10,False,460,3.008,0,0,0,0,
gsm8k,gsm8k_0247,cot,gpt-4o-mini,6,6,True,560,3.688,0,0,0,0,
gsm8k,gsm8k_0248,cot,gpt-4o-mini,99076.92,95200,False,682,4.878,0,0,0,0,
gsm8k,gsm8k_0249,cot,gpt-4o-mini,19,19,True,310,2.055,0,0,0,0,
gsm8k,gsm8k_0250,cot,gpt-4o-mini,60,60,True,570,4.658,0,0,0,0,
gsm8k,gsm8k_0251,cot,gpt-4o-mini,10800,10800,True,555,4.404,0,0,0,0,
gsm8k,gsm8k_0252,cot,gpt-4o-mini,360,360,True,271,2.049,0,0,0,0,
gsm8k,gsm8k_0253,cot,gpt-4o-mini,26,26,True,520,3.538,0,0,0,0,
gsm8k,gsm8k_0254,cot,gpt-4o-mini,75,75,True,363,2.807,0,0,0,0,
gsm8k,gsm8k_0255,cot,gpt-4o-mini,540,540,True,801,6.266,0,0,0,0,
gsm8k,gsm8k_0256,cot,gpt-4o-mini,34,34,True,534,3.696,0,0,0,0,
gsm8k,gsm8k_0257,cot,gpt-4o-mini,12,12,True,454,3.342,0,0,0,0,
gsm8k,gsm8k_0258,cot,gpt-4o-mini,6,9,False,501,3.87,0,0,0,0,
gsm8k,gsm8k_0259,cot,gpt-4o-mini,42,42,True,358,2.738,0,0,0,0,
gsm8k,gsm8k_0000,self_consistency,gpt-4o-mini,2180,2280,False,1517,10.523,0,0,0,0,
gsm8k,gsm8k_0001,self_consistency,gpt-4o-mini,1,1,True,1415,9.846,0,0,0,0,
gsm8k,gsm8k_0002,self_consistency,gpt-4o-mini,5,5,True,1052,6.746,0,0,0,0,
gsm8k,gsm8k_0003,self_consistency,gpt-4o-mini,12,12,True,1305,9.666,0,0,0,0,
gsm8k,gsm8k_0004,self_consistency,gpt-4o-mini,273,273,True,1323,8.971,0,0,0,0,
gsm8k,gsm8k_0005,self_consistency,gpt-4o-mini,45,45,True,1129,7.474,0,0,0,0,
gsm8k,gsm8k_0006,self_consistency,gpt-4o-mini,21,21,True,846,5.398,0,0,0,0,
gsm8k,gsm8k_0007,self_consistency,gpt-4o-mini,70,145,False,1371,9.91,0,0,0,0,
gsm8k,gsm8k_0008,self_consistency,gpt-4o-mini,60,60,True,980,6.792,0,0,0,0,
gsm8k,gsm8k_0009,self_consistency,gpt-4o-mini,122,122,True,1179,8.666,0,0,0,0,
gsm8k,gsm8k_0260,cot,gpt-4o-mini,736,736,True,532,3.816,0,0,0,0,
gsm8k,gsm8k_0261,cot,gpt-4o-mini,15,15,True,463,3.012,0,0,0,0,
gsm8k,gsm8k_0262,cot,gpt-4o-mini,760.57,803,False,533,3.96,0,0,0,0,
gsm8k,gsm8k_0263,cot,gpt-4o-mini,20,20,True,445,3.509,0,0,0,0,
gsm8k,gsm8k_0264,cot,gpt-4o-mini,225,225,True,548,3.53,0,0,0,0,
gsm8k,gsm8k_0265,cot,gpt-4o-mini,70,70,True,331,2.721,0,0,0,0,
gsm8k,gsm8k_0266,cot,gpt-4o-mini,84,84,True,450,3.147,0,0,0,0,
gsm8k,gsm8k_0267,cot,gpt-4o-mini,27,27,True,465,2.986,0,0,0,0,
gsm8k,gsm8k_0268,cot,gpt-4o-mini,14,7,False,283,1.876,0,0,0,0,
gsm8k,gsm8k_0269,cot,gpt-4o-mini,2350,2350,True,698,4.934,0,0,0,0,
gsm8k,gsm8k_0270,cot,gpt-4o-mini,2,2,True,378,2.099,0,0,0,0,
gsm8k,gsm8k_0271,cot,gpt-4o-mini,6,6,True,524,3.542,0,0,0,0,
gsm8k,gsm8k_0272,cot,gpt-4o-mini,75,75,True,680,4.548,0,0,0,0,
gsm8k,gsm8k_0273,cot,gpt-4o-mini,17,17,True,344,2.034,0,0,0,0,
gsm8k,gsm8k_0274,cot,gpt-4o-mini,20,20,True,429,2.849,0,0,0,0,
gsm8k,gsm8k_0275,cot,gpt-4o-mini,16,16,True,389,2.388,0,0,0,0,
gsm8k,gsm8k_0276,cot,gpt-4o-mini,3430,3430,True,486,3.672,0,0,0,0,
gsm8k,gsm8k_0277,cot,gpt-4o-mini,3,3,True,466,3.327,0,0,0,0,
gsm8k,gsm8k_0278,cot,gpt-4o-mini,24.00,18,False,584,4.324,0,0,0,0,
gsm8k,gsm8k_0279,cot,gpt-4o-mini,10,10,True,511,3.652,0,0,0,0,
gsm8k,gsm8k_0010,self_consistency,gpt-4o-mini,29,29,True,2039,12.28,0,0,0,0,
gsm8k,gsm8k_0011,self_consistency,gpt-4o-mini,80,80,True,1121,7.099,0,0,0,0,
gsm8k,gsm8k_0012,self_consistency,gpt-4o-mini,36,36,True,1362,9.894,0,0,0,0,
gsm8k,gsm8k_0013,self_consistency,gpt-4o-mini,1430,1430,True,1113,7.028,0,0,0,0,
gsm8k,gsm8k_0014,self_consistency,gpt-4o-mini,5,5,True,938,6.145,0,0,0,0,
gsm8k,gsm8k_0015,self_consistency,gpt-4o-mini,5,5,True,912,6.124,0,0,0,0,
gsm8k,gsm8k_0016,self_consistency,gpt-4o-mini,5,5,True,1031,6.985,0,0,0,0,
gsm8k,gsm8k_0017,self_consistency,gpt-4o-mini,66,66,True,884,5.644,0,0,0,0,
gsm8k,gsm8k_0018,self_consistency,gpt-4o-mini,15,15,True,1010,7.693,0,0,0,0,
gsm8k,gsm8k_0019,self_consistency,gpt-4o-mini,40,40,True,1286,7.548,0,0,0,0,
gsm8k,gsm8k_0280,cot,gpt-4o-mini,300,300,True,626,5.099,0,0,0,0,
gsm8k,gsm8k_0281,cot,gpt-4o-mini,40,40,True,368,2.237,0,0,0,0,
gsm8k,gsm8k_0282,cot,gpt-4o-mini,840,840,True,383,2.391,0,0,0,0,
gsm8k,gsm8k_0283,cot,gpt-4o-mini,6,6,True,376,2.64,0,0,0,0,
gsm8k,gsm8k_0284,cot,gpt-4o-mini,1375,1375,True,379,2.454,0,0,0,0,
gsm8k,gsm8k_0285,cot,gpt-4o-mini,312,312,True,434,2.815,0,0,0,0,
gsm8k,gsm8k_0286,cot,gpt-4o-mini,250,250,True,568,3.298,0,0,0,0,
gsm8k,gsm8k_0287,cot,gpt-4o-mini,30,30,True,339,2.005,0,0,0,0,
gsm8k,gsm8k_0288,cot,gpt-4o-mini,6,6,True,611,4.552,0,0,0,0,
gsm8k,gsm8k_0289,cot,gpt-4o-mini,4,4,True,488,3.39,0,0,0,0,
gsm8k,gsm8k_0290,cot,gpt-4o-mini,296,296,True,499,3.308,0,0,0,0,
gsm8k,gsm8k_0291,cot,gpt-4o-mini,20,20,True,567,4.182,0,0,0,0,
gsm8k,gsm8k_0292,cot,gpt-4o-mini,98,98,True,364,2.452,0,0,0,0,
gsm8k,gsm8k_0293,cot,gpt-4o-mini,4,4,True,564,3.603,0,0,0,0,
gsm8k,gsm8k_0294,cot,gpt-4o-mini,16,16,True,498,3.074,0,0,0,0,
gsm8k,gsm8k_0295,cot,gpt-4o-mini,15,15,True,390,2.533,0,0,0,0,
gsm8k,gsm8k_0296,cot,gpt-4o-mini,10,10,True,324,2.287,0,0,0,0,
gsm8k,gsm8k_0297,cot,gpt-4o-mini,20,20,True,331,1.954,0,0,0,0,
gsm8k,gsm8k_0298,cot,gpt-4o-mini,10,10,True,539,4.957,0,0,0,0,
gsm8k,gsm8k_0299,cot,gpt-4o-mini,16,16,True,536,4.955,0,0,0,0,
gsm8k,gsm8k_0000,pot,gpt-4o-mini,2180,2280,False,242,0.915,0,0,0,0,
gsm8k,gsm8k_0001,pot,gpt-4o-mini,1.0,1,True,308,1.778,0,0,0,0,
gsm8k,gsm8k_0002,pot,gpt-4o-mini,5.0,5,True,304,1.648,0,0,0,0,
gsm8k,gsm8k_0003,pot,gpt-4o-mini,12,12,True,258,1.322,0,0,0,0,
gsm8k,gsm8k_0004,pot,gpt-4o-mini,273,273,True,318,7.235,0,0,0,0,
gsm8k,gsm8k_0005,pot,gpt-4o-mini,45.0,45,True,287,1.363,0,0,0,0,
gsm8k,gsm8k_0006,pot,gpt-4o-mini,21,21,True,206,0.892,0,0,0,0,
gsm8k,gsm8k_0007,pot,gpt-4o-mini,70,145,False,264,1.47,0,0,0,0,
gsm8k,gsm8k_0008,pot,gpt-4o-mini,60,60,True,220,1.242,0,0,0,0,
gsm8k,gsm8k_0009,pot,gpt-4o-mini,122,122,True,241,1.198,0,0,0,0,
gsm8k,gsm8k_0010,pot,gpt-4o-mini,29,29,True,377,1.214,0,0,0,0,
gsm8k,gsm8k_0011,pot,gpt-4o-mini,80,80,True,272,1.361,0,0,0,0,
gsm8k,gsm8k_0012,pot,gpt-4o-mini,36.0,36,True,265,1.249,0,0,0,0,
gsm8k,gsm8k_0013,pot,gpt-4o-mini,1430,1430,True,246,1.076,0,0,0,0,
gsm8k,gsm8k_0014,pot,gpt-4o-mini,5.0,5,True,224,0.95,0,0,0,0,
gsm8k,gsm8k_0015,pot,gpt-4o-mini,,5,False,226,0.944,0,0,0,0,
gsm8k,gsm8k_0016,pot,gpt-4o-mini,5,5,True,231,1.822,0,0,0,0,
gsm8k,gsm8k_0017,pot,gpt-4o-mini,66,66,True,242,1.226,0,0,0,0,
gsm8k,gsm8k_0018,pot,gpt-4o-mini,15,15,True,232,1.045,0,0,0,0,
gsm8k,gsm8k_0019,pot,gpt-4o-mini,40,40,True,282,1.309,0,0,0,0,
gsm8k,gsm8k_0020,pot,gpt-4o-mini,93,93,True,225,1.023,0,0,0,0,
gsm8k,gsm8k_0021,pot,gpt-4o-mini,2000.0,2000,True,291,1.329,0,0,0,0,
gsm8k,gsm8k_0022,pot,gpt-4o-mini,1520,1520,True,238,1.033,0,0,0,0,
gsm8k,gsm8k_0023,pot,gpt-4o-mini,11050,11050,True,259,5.257,0,0,0,0,
gsm8k,gsm8k_0024,pot,gpt-4o-mini,90.0,90,True,355,1.991,0,0,0,0,
gsm8k,gsm8k_0025,pot,gpt-4o-mini,40000,40000,True,272,1.671,0,0,0,0,
gsm8k,gsm8k_0026,pot,gpt-4o-mini,21,21,True,277,1.153,0,0,0,0,
gsm8k,gsm8k_0027,pot,gpt-4o-mini,42,18,False,447,2.722,0,0,0,0,
gsm8k,gsm8k_0028,pot,gpt-4o-mini,14,14,True,234,0.854,0,0,0,0,
gsm8k,gsm8k_0029,pot,gpt-4o-mini,23,23,True,275,1.213,0,0,0,0,
gsm8k,gsm8k_0020,self_consistency,gpt-4o-mini,93,93,True,899,6.223,0,0,0,0,
gsm8k,gsm8k_0021,self_consistency,gpt-4o-mini,2000,2000,True,1615,13.132,0,0,0,0,
gsm8k,gsm8k_0022,self_consistency,gpt-4o-mini,1520,1520,True,1148,7.422,0,0,0,0,
gsm8k,gsm8k_0023,self_consistency,gpt-4o-mini,11050,11050,True,1410,9.969,0,0,0,0,
gsm8k,gsm8k_0024,self_consistency,gpt-4o-mini,90,90,True,1541,10.504,0,0,0,0,
gsm8k,gsm8k_0025,self_consistency,gpt-4o-mini,40000,40000,True,1217,8.062,0,0,0,0,
gsm8k,gsm8k_0026,self_consistency,gpt-4o-mini,21,21,True,1028,7.357,0,0,0,0,
gsm8k,gsm8k_0027,self_consistency,gpt-4o-mini,18,18,True,2386,17.582,0,0,0,0,
gsm8k,gsm8k_0028,self_consistency,gpt-4o-mini,14,14,True,1198,9.274,0,0,0,0,
gsm8k,gsm8k_0029,self_consistency,gpt-4o-mini,23,23,True,1426,10.632,0,0,0,0,
gsm8k,gsm8k_0030,pot,gpt-4o-mini,,145,False,344,1.388,0,0,0,0,
gsm8k,gsm8k_0031,pot,gpt-4o-mini,,123,False,229,0.91,0,0,0,0,
gsm8k,gsm8k_0032,pot,gpt-4o-mini,98,98,True,225,1.226,0,0,0,0,
gsm8k,gsm8k_0033,pot,gpt-4o-mini,7.0,7,True,308,1.881,0,0,0,0,
gsm8k,gsm8k_0034,pot,gpt-4o-mini,34.0,34,True,272,0.951,0,0,0,0,
gsm8k,gsm8k_0035,pot,gpt-4o-mini,38.0,38,True,332,1.587,0,0,0,0,
gsm8k,gsm8k_0036,pot,gpt-4o-mini,320,320,True,270,1.156,0,0,0,0,
gsm8k,gsm8k_0037,pot,gpt-4o-mini,50,50,True,248,1.119,0,0,0,0,
gsm8k,gsm8k_0038,pot,gpt-4o-mini,50.0,50,True,257,1.651,0,0,0,0,
gsm8k,gsm8k_0039,pot,gpt-4o-mini,84,84,True,237,0.955,0,0,0,0,
gsm8k,gsm8k_0040,pot,gpt-4o-mini,50,50,True,276,1.386,0,0,0,0,
gsm8k,gsm8k_0041,pot,gpt-4o-mini,8000,8000,True,197,1.025,0,0,0,0,
gsm8k,gsm8k_0042,pot,gpt-4o-mini,280,280,True,251,1.169,0,0,0,0,
gsm8k,gsm8k_0043,pot,gpt-4o-mini,30,30,True,211,0.746,0,0,0,0,
gsm8k,gsm8k_0044,pot,gpt-4o-mini,176,192,False,272,1.331,0,0,0,0,
gsm8k,gsm8k_0045,pot,gpt-4o-mini,276,276,True,276,1.404,0,0,0,0,
gsm8k,gsm8k_0046,pot,gpt-4o-mini,32,32,True,335,1.544,0,0,0,0,
gsm8k,gsm8k_0047,pot,gpt-4o-mini,25.0,25,True,335,1.681,0,0,0,0,
gsm8k,gsm8k_0048,pot,gpt-4o-mini,10.0,10,True,237,1.003,0,0,0,0,
gsm8k,gsm8k_0049,pot,gpt-4o-mini,84,84,True,257,1.051,0,0,0,0,
gsm8k,gsm8k_0050,pot,gpt-4o-mini,147,147,True,284,1.438,0,0,0,0,
gsm8k,gsm8k_0051,pot,gpt-4o-mini,25,25,True,262,1.156,0,0,0,0,
gsm8k,gsm8k_0052,pot,gpt-4o-mini,1800,1800,True,231,0.964,0,0,0,0,
gsm8k,gsm8k_0053,pot,gpt-4o-mini,20.0,20,True,215,1.181,0,0,0,0,
gsm8k,gsm8k_0054,pot,gpt-4o-mini,140,140,True,247,1.07,0,0,0,0,
gsm8k,gsm8k_0055,pot,gpt-4o-mini,36.36363636363636,36,False,250,0.993,0,0,0,0,
gsm8k,gsm8k_0056,pot,gpt-4o-mini,100,1,False,235,1.08,0,0,0,0,
gsm8k,gsm8k_0057,pot,gpt-4o-mini,,1,False,252,0.975,0,0,0,0,
gsm8k,gsm8k_0058,pot,gpt-4o-mini,50,50,True,285,1.449,0,0,0,0,
gsm8k,gsm8k_0059,pot,gpt-4o-mini,860,860,True,250,0.857,0,0,0,0,
gsm8k,gsm8k_0060,pot,gpt-4o-mini,60,60,True,305,1.282,0,0,0,0,
gsm8k,gsm8k_0061,pot,gpt-4o-mini,,23,False,395,1.909,0,0,0,0,
gsm8k,gsm8k_0062,pot,gpt-4o-mini,350,350,True,261,1.198,0,0,0,0,
gsm8k,gsm8k_0063,pot,gpt-4o-mini,100,100,True,309,1.462,0,0,0,0,
gsm8k,gsm8k_0064,pot,gpt-4o-mini,133.0,133,True,208,1.142,0,0,0,0,
gsm8k,gsm8k_0065,pot,gpt-4o-mini,112,112,True,354,1.692,0,0,0,0,
gsm8k,gsm8k_0066,pot,gpt-4o-mini,13,13,True,218,0.932,0,0,0,0,
gsm8k,gsm8k_0067,pot,gpt-4o-mini,130,130,True,268,1.326,0,0,0,0,
gsm8k,gsm8k_0068,pot,gpt-4o-mini,2125,2125,True,273,1.041,0,0,0,0,
gsm8k,gsm8k_0069,pot,gpt-4o-mini,7,7,True,299,1.133,0,0,0,0,
gsm8k,gsm8k_0070,pot,gpt-4o-mini,120,120,True,260,1.3,0,0,0,0,
gsm8k,gsm8k_0071,pot,gpt-4o-mini,8.0,8,True,283,1.875,0,0,0,0,
gsm8k,gsm8k_0072,pot,gpt-4o-mini,144,144,True,288,1.384,0,0,0,0,
gsm8k,gsm8k_0073,pot,gpt-4o-mini,6,6,True,249,1.208,0,0,0,0,
gsm8k,gsm8k_0074,pot,gpt-4o-mini,450,450,True,215,1.111,0,0,0,0,
gsm8k,gsm8k_0075,pot,gpt-4o-mini,4400.0,4400,True,381,1.864,0,0,0,0,
gsm8k,gsm8k_0076,pot,gpt-4o-mini,900.0,450,False,297,1.704,0,0,0,0,
gsm8k,gsm8k_0077,pot,gpt-4o-mini,32,64,False,271,1.046,0,0,0,0,
gsm8k,gsm8k_0078,pot,gpt-4o-mini,27,27,True,246,1.019,0,0,0,0,
gsm8k,gsm8k_0079,pot,gpt-4o-mini,112,112,True,219,0.799,0,0,0,0,
gsm8k,gsm8k_0080,pot,gpt-4o-mini,32,32,True,277,1.24,0,0,0,0,
gsm8k,gsm8k_0081,pot,gpt-4o-mini,,6,False,248,0.845,0,0,0,0,
gsm8k,gsm8k_0082,pot,gpt-4o-mini,4,4,True,258,1.206,0,0,0,0,
gsm8k,gsm8k_0083,pot,gpt-4o-mini,79.0,79,True,251,1.105,0,0,0,0,
gsm8k,gsm8k_0084,pot,gpt-4o-mini,35,35,True,289,1.386,0,0,0,0,
gsm8k,gsm8k_0085,pot,gpt-4o-mini,100,100,True,214,0.984,0,0,0,0,
gsm8k,gsm8k_0086,pot,gpt-4o-mini,40,40,True,218,0.829,0,0,0,0,
gsm8k,gsm8k_0087,pot,gpt-4o-mini,30,30,True,293,1.155,0,0,0,0,
gsm8k,gsm8k_0088,pot,gpt-4o-mini,170.0,170,True,305,1.349,0,0,0,0,
gsm8k,gsm8k_0089,pot,gpt-4o-mini,29.0,29,True,235,0.876,0,0,0,0,
gsm8k,gsm8k_0090,pot,gpt-4o-mini,5,5,True,247,1.294,0,0,0,0,
gsm8k,gsm8k_0091,pot,gpt-4o-mini,12.0,12,True,343,1.941,0,0,0,0,
gsm8k,gsm8k_0092,pot,gpt-4o-mini,310,310,True,259,1.029,0,0,0,0,
gsm8k,gsm8k_0093,pot,gpt-4o-mini,230.0,230,True,309,1.38,0,0,0,0,
gsm8k,gsm8k_0094,pot,gpt-4o-mini,650,650,True,252,0.983,0,0,0,0,
gsm8k,gsm8k_0095,pot,gpt-4o-mini,75,75,True,312,1.858,0,0,0,0,
gsm8k,gsm8k_0096,pot,gpt-4o-mini,7.0,7,True,259,1.117,0,0,0,0,
gsm8k,gsm8k_0097,pot,gpt-4o-mini,1600,1600,True,495,2.836,0,0,0,0,
gsm8k,gsm8k_0098,pot,gpt-4o-mini,90,90,True,352,2.074,0,0,0,0,
gsm8k,gsm8k_0099,pot,gpt-4o-mini,18,18,True,297,1.434,0,0,0,0,
gsm8k,gsm8k_0100,pot,gpt-4o-mini,2400,2400,True,283,1.407,0,0,0,0,
gsm8k,gsm8k_0101,pot,gpt-4o-mini,,7000,False,297,1.581,0,0,0,0,
gsm8k,gsm8k_0102,pot,gpt-4o-mini,320,320,True,327,1.233,0,0,0,0,
gsm8k,gsm8k_0103,pot,gpt-4o-mini,15,15,True,231,1.098,0,0,0,0,
gsm8k,gsm8k_0104,pot,gpt-4o-mini,28,28,True,248,1.307,0,0,0,0,
gsm8k,gsm8k_0105,pot,gpt-4o-mini,68,68,True,309,1.237,0,0,0,0,
gsm8k,gsm8k_0106,pot,gpt-4o-mini,130000,130000,True,234,1.175,0,0,0,0,
gsm8k,gsm8k_0107,pot,gpt-4o-mini,5,5,True,275,1.403,0,0,0,0,
gsm8k,gsm8k_0108,pot,gpt-4o-mini,5,5,True,401,2.158,0,0,0,0,
gsm8k,gsm8k_0109,pot,gpt-4o-mini,3,3,True,208,0.849,0,0,0,0,
gsm8k,gsm8k_0110,pot,gpt-4o-mini,180,180,True,266,6.358,0,0,0,0,
gsm8k,gsm8k_0111,pot,gpt-4o-mini,120000.0,120000,True,292,1.18,0,0,0,0,
gsm8k,gsm8k_0112,pot,gpt-4o-mini,1218,1218,True,244,1.358,0,0,0,0,
gsm8k,gsm8k_0113,pot,gpt-4o-mini,31,31,True,340,1.872,0,0,0,0,
gsm8k,gsm8k_0114,pot,gpt-4o-mini,10,10,True,280,1.256,0,0,0,0,
gsm8k,gsm8k_0115,pot,gpt-4o-mini,30,30,True,247,1.03,0,0,0,0,
gsm8k,gsm8k_0116,pot,gpt-4o-mini,100.0,100,True,231,0.919,0,0,0,0,
gsm8k,gsm8k_0117,pot,gpt-4o-mini,17,17,True,241,1.296,0,0,0,0,
gsm8k,gsm8k_0118,pot,gpt-4o-mini,32.0,32,True,239,1.105,0,0,0,0,
